complaint_id,encounter_record_id,patient_visit_id,hospital_id,hospital_name,complaint_datetime,service_area,source,formal_complaint_flag,complaint_theme,complaint_text,sentiment,urgency,resolution_status,daily_average_wait_minutes,daily_critical_wait_share_pct,source_system,synthetic_flag
CMP0000856,EN002002,,KPJ_01,JCORP Specialist Hospital,2026-04-29 19:53:00,Emergency Department,Google Review,False,Billing,The payment process took too long.,Negative,Low,Not Applicable,50.25,48.2,Patient Experience System,True
CMP0000857,EN002002,VIS00271514,KPJ_01,JCORP Specialist Hospital,2026-04-29 16:43:00,Emergency Department,Patient Portal,True,Poor Communication,The delay was not explained clearly.,Negative,Medium,In Progress,50.25,48.2,Patient Experience System,True
CMP0000858,EN002003,,KPJ_01,JCORP Specialist Hospital,2026-04-29 11:06:00,Outpatient Department,Formal Complaint Form,True,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Resolved,53.7,1.86,Patient Experience System,True
CMP0000859,EN002005,VIS00272051,KPJ_01,JCORP Specialist Hospital,2026-04-30 12:17:00,Emergency Department,Formal Complaint Form,True,Poor Communication,No one updated us about the service delay.,Negative,Medium,Resolved,51.35,41.18,Patient Experience System,True
CMP0000860,EN002005,VIS00271964,KPJ_01,JCORP Specialist Hospital,2026-04-30 10:40:00,Emergency Department,Call Centre,True,Facility Condition,The facility condition could be improved.,Neutral,Low,Resolved,51.35,41.18,Patient Experience System,True
CMP0000861,EN002008,VIS00272431,KPJ_01,JCORP Specialist Hospital,2026-05-01 14:22:00,Emergency Department,Call Centre,True,Insufficient Staff,There did not seem to be enough staff available.,Negative,Medium,Resolved,53.14,51.85,Patient Experience System,True
CMP0000862,EN002009,,KPJ_01,JCORP Specialist Hospital,2026-05-01 17:51:00,Outpatient Department,Google Review,False,Poor Communication,The delay was not explained clearly.,Negative,Medium,Not Applicable,56.8,6.42,Patient Experience System,True
CMP0000863,EN002009,,KPJ_01,JCORP Specialist Hospital,2026-05-01 14:26:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,I arrived on time but still waited for a long period.,Negative,High,Resolved,56.8,6.42,Patient Experience System,True
CMP0000864,EN002012,VIS00273085,KPJ_01,JCORP Specialist Hospital,2026-05-02 19:03:00,Outpatient Department,Patient Portal,True,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 45 minutes.,Negative,Medium,In Progress,54.9,4.17,Patient Experience System,True
CMP0000865,EN002014,VIS00273317,KPJ_01,JCORP Specialist Hospital,2026-05-03 10:49:00,Emergency Department,Facebook,False,Staff Attitude,The response from staff felt unfriendly.,Negative,High,Not Applicable,53.41,40.72,Patient Experience System,True
CMP0000866,EN002015,VIS00273375,KPJ_01,JCORP Specialist Hospital,2026-05-03 11:15:00,Outpatient Department,Patient Portal,True,Long Waiting Time,I waited far too long before being attended to. The recorded wait was about 54 minutes.,Negative,Medium,Resolved,57.79,4.24,Patient Experience System,True
CMP0000867,EN002017,,KPJ_01,JCORP Specialist Hospital,2026-05-04 13:09:00,Emergency Department,Patient Portal,True,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Resolved,53.36,53.28,Patient Experience System,True
CMP0000868,EN002018,,KPJ_01,JCORP Specialist Hospital,2026-05-04 11:52:00,Outpatient Department,Facebook,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,57.2,5.3,Patient Experience System,True
CMP0000869,EN002020,VIS00274060,KPJ_01,JCORP Specialist Hospital,2026-05-05 21:35:00,Emergency Department,Formal Complaint Form,True,Poor Communication,Staff communication about the waiting process was unclear.,Negative,Medium,Resolved,52.4,52.29,Patient Experience System,True
CMP0000870,EN002021,VIS00274246,KPJ_01,JCORP Specialist Hospital,2026-05-05 18:33:00,Outpatient Department,Facebook,False,Insufficient Staff,There did not seem to be enough staff available.,Negative,Medium,Not Applicable,57.39,5.65,Patient Experience System,True
CMP0000871,EN002023,,KPJ_01,JCORP Specialist Hospital,2026-05-06 12:47:00,Emergency Department,Call Centre,True,Long Waiting Time,I waited far too long before being attended to.,Negative,Medium,Resolved,54.97,60.67,Patient Experience System,True
CMP0000872,EN002024,VIS00274747,KPJ_01,JCORP Specialist Hospital,2026-05-06 09:36:00,Outpatient Department,Google Review,False,Insufficient Staff,The counter was understaffed and service was slow.,Negative,Medium,Not Applicable,57.19,5.1,Patient Experience System,True
CMP0000873,EN002026,VIS00274942,KPJ_01,JCORP Specialist Hospital,2026-05-07 14:42:00,Emergency Department,Facebook,False,Poor Communication,The instructions provided were confusing.,Negative,Low,Not Applicable,55.62,54.14,Patient Experience System,True
CMP0000874,EN002029,VIS00275387,KPJ_01,JCORP Specialist Hospital,2026-05-08 14:32:00,Emergency Department,Formal Complaint Form,True,Poor Communication,The delay was not explained clearly.,Negative,Medium,In Progress,54.69,46.71,Patient Experience System,True
CMP0000875,EN002030,VIS00275696,KPJ_01,JCORP Specialist Hospital,2026-05-08 17:33:00,Outpatient Department,Google Review,False,Insufficient Staff,More staff were needed to manage the patient flow.,Negative,High,Not Applicable,57.77,4.4,Patient Experience System,True
CMP0000876,EN002030,VIS00275619,KPJ_01,JCORP Specialist Hospital,2026-05-08 13:42:00,Outpatient Department,Patient Portal,True,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 76 minutes.,Negative,High,Resolved,57.77,4.4,Patient Experience System,True
CMP0000877,EN002036,VIS00276413,KPJ_01,JCORP Specialist Hospital,2026-05-10 09:16:00,Outpatient Department,Facebook,False,Insufficient Staff,Only a few staff members were handling many patients.,Negative,Medium,Not Applicable,56.99,3.48,Patient Experience System,True
CMP0000878,EN002038,,KPJ_01,JCORP Specialist Hospital,2026-05-11 16:43:00,Emergency Department,Formal Complaint Form,True,Long Waiting Time,The waiting time was much longer than expected.,Negative,High,Resolved,55.56,51.49,Patient Experience System,True
CMP0000879,EN002039,VIS00276682,KPJ_01,JCORP Specialist Hospital,2026-05-11 15:31:00,Outpatient Department,Patient Portal,True,Billing,The payment process took too long.,Negative,Low,Resolved,56.68,3.95,Patient Experience System,True
CMP0000880,EN002044,,KPJ_01,JCORP Specialist Hospital,2026-05-13 11:30:00,Emergency Department,Patient Portal,True,Overcrowding,Patient flow appeared poorly managed.,Negative,Medium,Open,54.04,60.62,Patient Experience System,True
CMP0000881,EN002045,,KPJ_01,JCORP Specialist Hospital,2026-05-13 17:58:00,Outpatient Department,Call Centre,True,Facility Condition,The facility condition could be improved.,Negative,Medium,In Progress,56.54,4.52,Patient Experience System,True
CMP0000882,EN002048,VIS00278167,KPJ_01,JCORP Specialist Hospital,2026-05-14 08:07:00,Outpatient Department,Facebook,False,Insufficient Staff,The department appeared short-staffed during a busy period.,Negative,High,Not Applicable,56.78,2.79,Patient Experience System,True
CMP0000883,EN002050,,KPJ_01,JCORP Specialist Hospital,2026-05-15 16:04:00,Emergency Department,Facebook,False,Insufficient Staff,Only a few staff members were handling many patients.,Negative,Medium,Not Applicable,55.63,57.58,Patient Experience System,True
CMP0000884,EN002050,,KPJ_01,JCORP Specialist Hospital,2026-05-15 18:35:00,Emergency Department,Patient Portal,True,Insufficient Staff,Only a few staff members were handling many patients.,Negative,Medium,In Progress,55.63,57.58,Patient Experience System,True
CMP0000885,EN002052,,KPJ_01,JCORP Specialist Hospital,2026-05-15 17:17:00,Inpatient Wards,Google Review,False,Staff Attitude,I expected more courtesy during the visit.,Negative,Medium,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000886,EN002051,VIS00278615,KPJ_01,JCORP Specialist Hospital,2026-05-15 20:12:00,Outpatient Department,Call Centre,True,Insufficient Staff,There did not seem to be enough staff available.,Negative,Medium,In Progress,56.32,5.95,Patient Experience System,True
CMP0000887,EN002053,,KPJ_01,JCORP Specialist Hospital,2026-05-16 21:55:00,Emergency Department,Call Centre,True,Long Waiting Time,I arrived on time but still waited for a long period.,Negative,Medium,Resolved,54.28,56.41,Patient Experience System,True
CMP0000888,EN002057,,KPJ_01,JCORP Specialist Hospital,2026-05-17 16:15:00,Outpatient Department,Patient Portal,True,Long Waiting Time,I arrived on time but still waited for a long period.,Negative,Medium,Resolved,56.94,4.04,Patient Experience System,True
CMP0000889,EN002059,VIS00279365,KPJ_01,JCORP Specialist Hospital,2026-05-18 09:31:00,Emergency Department,Call Centre,True,Billing,There was confusion about the bill.,Negative,Medium,Resolved,54.38,48.17,Patient Experience System,True
CMP0000890,EN002060,VIS00279670,KPJ_01,JCORP Specialist Hospital,2026-05-18 21:17:00,Outpatient Department,Facebook,False,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 55 minutes.,Negative,Medium,Not Applicable,56.95,5.35,Patient Experience System,True
CMP0000891,EN002062,VIS00279901,KPJ_01,JCORP Specialist Hospital,2026-05-19 19:29:00,Emergency Department,Formal Complaint Form,True,Insufficient Staff,The department appeared short-staffed during a busy period.,Negative,Medium,Resolved,50.43,54.81,Patient Experience System,True
CMP0000892,EN002064,,KPJ_01,JCORP Specialist Hospital,2026-05-19 15:43:00,Inpatient Wards,Formal Complaint Form,True,Overcrowding,Patient flow appeared poorly managed.,Negative,Medium,Resolved,0.0,0.0,Patient Experience System,True
CMP0000893,EN002063,,KPJ_01,JCORP Specialist Hospital,2026-05-19 19:04:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,I waited far too long before being attended to.,Negative,Medium,Resolved,57.15,4.03,Patient Experience System,True
CMP0000894,EN002063,VIS00280370,KPJ_01,JCORP Specialist Hospital,2026-05-19 15:01:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,I arrived on time but still waited for a long period. The recorded wait was about 55 minutes.,Negative,Medium,In Progress,57.15,4.03,Patient Experience System,True
CMP0000895,EN002065,VIS00280376,KPJ_01,JCORP Specialist Hospital,2026-05-20 08:13:00,Emergency Department,Facebook,False,Insufficient Staff,The counter was understaffed and service was slow.,Negative,High,Not Applicable,53.57,53.59,Patient Experience System,True
CMP0000896,EN002069,VIS00281097,KPJ_01,JCORP Specialist Hospital,2026-05-21 19:44:00,Outpatient Department,Google Review,False,Insufficient Staff,The counter was understaffed and service was slow.,Negative,High,Not Applicable,56.91,4.71,Patient Experience System,True
CMP0000897,EN002071,,KPJ_01,JCORP Specialist Hospital,2026-05-22 14:37:00,Emergency Department,Patient Portal,True,Poor Communication,No one updated us about the service delay.,Negative,High,Resolved,53.69,57.75,Patient Experience System,True
CMP0000898,EN002072,,KPJ_01,JCORP Specialist Hospital,2026-05-22 11:08:00,Outpatient Department,Call Centre,True,Long Waiting Time,The waiting time was much longer than expected.,Negative,Medium,In Progress,56.56,4.79,Patient Experience System,True
CMP0000899,EN002075,,KPJ_01,JCORP Specialist Hospital,2026-05-23 17:09:00,Outpatient Department,Call Centre,True,Long Waiting Time,I waited far too long before being attended to.,Negative,Medium,Resolved,55.35,3.28,Patient Experience System,True
CMP0000900,EN002075,,KPJ_01,JCORP Specialist Hospital,2026-05-23 11:47:00,Outpatient Department,Formal Complaint Form,True,Overcrowding,There were too many patients in the service area.,Negative,Medium,Resolved,55.35,3.28,Patient Experience System,True
CMP0000901,EN002078,VIS00282284,KPJ_01,JCORP Specialist Hospital,2026-05-24 19:37:00,Outpatient Department,Google Review,False,Insufficient Staff,There did not seem to be enough staff available.,Negative,Medium,Not Applicable,56.53,2.7,Patient Experience System,True
CMP0000902,EN002080,VIS00282446,KPJ_01,JCORP Specialist Hospital,2026-05-25 10:30:00,Emergency Department,Google Review,False,Facility Condition,The environment did not feel well maintained.,Negative,Low,Not Applicable,52.91,54.01,Patient Experience System,True
CMP0000903,EN002080,VIS00282461,KPJ_01,JCORP Specialist Hospital,2026-05-25 14:58:00,Emergency Department,Formal Complaint Form,True,Long Waiting Time,I arrived on time but still waited for a long period. The recorded wait was about 67 minutes.,Negative,Medium,Resolved,52.91,54.01,Patient Experience System,True
CMP0000904,EN002083,,KPJ_01,JCORP Specialist Hospital,2026-05-26 13:17:00,Emergency Department,Call Centre,True,Insufficient Staff,More staff were needed to manage the patient flow.,Negative,High,Resolved,56.37,50.67,Patient Experience System,True
CMP0000905,EN002086,VIS00283389,KPJ_01,JCORP Specialist Hospital,2026-05-27 18:17:00,Emergency Department,Facebook,False,Staff Attitude,The staff member was not very helpful.,Negative,Medium,Not Applicable,54.89,52.14,Patient Experience System,True
CMP0000906,EN002087,,KPJ_01,JCORP Specialist Hospital,2026-05-27 14:20:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,My appointment was delayed and no clear update was given.,Negative,Medium,Resolved,56.87,4.69,Patient Experience System,True
CMP0000907,EN002089,VIS00283793,KPJ_01,JCORP Specialist Hospital,2026-05-28 20:26:00,Emergency Department,Facebook,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,53.69,52.5,Patient Experience System,True
CMP0000908,EN002089,VIS00283817,KPJ_01,JCORP Specialist Hospital,2026-05-28 15:08:00,Emergency Department,Patient Portal,True,Poor Communication,Staff communication about the waiting process was unclear.,Negative,High,Resolved,53.69,52.5,Patient Experience System,True
CMP0000909,EN002091,,KPJ_01,JCORP Specialist Hospital,2026-05-28 08:58:00,Inpatient Wards,Formal Complaint Form,True,Overcrowding,Patient flow appeared poorly managed.,Negative,Medium,Resolved,0.0,0.0,Patient Experience System,True
CMP0000910,EN002090,,KPJ_01,JCORP Specialist Hospital,2026-05-28 18:24:00,Outpatient Department,Google Review,False,Insufficient Staff,The counter was understaffed and service was slow.,Negative,Medium,Not Applicable,56.65,5.96,Patient Experience System,True
CMP0000911,EN002092,,KPJ_01,JCORP Specialist Hospital,2026-05-29 12:34:00,Emergency Department,Google Review,False,Billing,There was confusion about the bill.,Negative,Medium,Not Applicable,53.39,57.52,Patient Experience System,True
CMP0000912,EN002092,,KPJ_01,JCORP Specialist Hospital,2026-05-29 17:06:00,Emergency Department,Google Review,False,Staff Attitude,The service attitude did not meet expectations.,Negative,Medium,Not Applicable,53.39,57.52,Patient Experience System,True
CMP0000913,EN002092,,KPJ_01,JCORP Specialist Hospital,2026-05-29 15:50:00,Emergency Department,Formal Complaint Form,True,Facility Condition,The environment did not feel well maintained.,Negative,Medium,Resolved,53.39,57.52,Patient Experience System,True
